u:\PHYS 402\Lab 4 (D2)\SemiPlanerun4_04mmslitwidth_logcurrent.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
12:12:23
Total Number of Data Points:     
3000
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
0.001
 Start Date:  10-13-2020
 Start Time:  11:43:30

Xpos 	Iobs 	Vobs 	Robs 
       1.146775	       6.497933	      -0.012996	      -0.014649
       1.147775	       6.604584	      -0.013209	      -0.014862
        1.14875	       6.587726	      -0.013175	      -0.014828
        1.14975	       6.665156	       -0.01333	      -0.014983
       1.150775	       6.644195	      -0.013288	      -0.014941
        1.15175	       6.765974	      -0.013532	      -0.015185
       1.152775	       6.805618	      -0.013611	      -0.015264
        1.15375	       6.765322	      -0.013531	      -0.015183
        1.15475	       6.811051	      -0.013622	      -0.015275
        1.15575	       6.894545	      -0.013789	      -0.015442
        1.15675	       6.965523	      -0.013931	      -0.015584
        1.15775	       7.042094	      -0.014084	      -0.015737
       1.158775	       7.018657	      -0.014037	       -0.01569
       1.159775	       7.104851	       -0.01421	      -0.015863
        1.16075	       7.160148	       -0.01432	      -0.015973
        1.16175	       7.320163	       -0.01464	      -0.016293
        1.16275	       7.390276	      -0.014781	      -0.016433
        1.16375	       7.349521	      -0.014699	      -0.016352
        1.16475	       7.482331	      -0.014965	      -0.016617
       1.165775	       7.428961	      -0.014858	      -0.016511
       1.166775	        7.54965	      -0.015099	      -0.016752
       1.167775	       7.550264	      -0.015101	      -0.016753
       1.168775	       7.604986	       -0.01521	      -0.016863
       1.169775	       7.574643	      -0.015149	      -0.016802
       1.170775	       7.644372	      -0.015289	      -0.016942
       1.171775	       7.596579	      -0.015193	      -0.016846
       1.172775	       7.674442	      -0.015349	      -0.017002
       1.173775	       7.724881	       -0.01545	      -0.017103
       1.174775	       7.747578	      -0.015495	      -0.017148
       1.175775	       7.747167	      -0.015494	      -0.017147
       1.176775	         7.7736	      -0.015547	        -0.0172
       1.177775	       7.740934	      -0.015482	      -0.017135
       1.178775	       7.786121	      -0.015572	      -0.017225
       1.179775	       7.712174	      -0.015424	      -0.017077
       1.180775	       7.796473	      -0.015593	      -0.017246
       1.181775	       7.705804	      -0.015412	      -0.017064
       1.182775	       7.809892	       -0.01562	      -0.017273
       1.183775	       7.766124	      -0.015532	      -0.017185
       1.184775	       7.790694	      -0.015581	      -0.017234
       1.185775	       7.803905	      -0.015608	      -0.017261
       1.186775	       7.769388	      -0.015539	      -0.017192
       1.187775	       7.857592	      -0.015715	      -0.017368
       1.188775	       7.847498	      -0.015695	      -0.017348
       1.189775	       7.844721	      -0.015689	      -0.017342
       1.190775	        7.87697	      -0.015754	      -0.017407
       1.191775	       7.895527	      -0.015791	      -0.017444
       1.192775	       8.030495	      -0.016061	      -0.017714
       1.193775	       8.060378	      -0.016121	      -0.017774
       1.194775	            8.1	        -0.0162	      -0.017853
       1.195775	       8.086203	      -0.016172	      -0.017825
       1.196775	       8.155023	       -0.01631	      -0.017963
       1.197775	       8.271922	      -0.016544	      -0.018197
       1.198775	       8.293239	      -0.016586	      -0.018239
        1.19975	       8.407635	      -0.016815	      -0.018468
       1.200775	       8.383267	      -0.016767	      -0.018419
        1.20175	       8.548935	      -0.017098	      -0.018751
       1.202775	       8.605377	      -0.017211	      -0.018864
        1.20375	        8.65277	      -0.017306	      -0.018958
        1.20475	       8.626004	      -0.017252	      -0.018905
        1.20575	       8.716848	      -0.017434	      -0.019087
        1.20675	       8.778236	      -0.017556	      -0.019209
        1.20775	       8.818454	      -0.017637	       -0.01929
        1.20875	       8.876638	      -0.017753	      -0.019406
        1.20975	       8.996637	      -0.017993	      -0.019646
       1.210775	        8.98806	      -0.017976	      -0.019629
        1.21175	       9.111986	      -0.018224	      -0.019877
        1.21275	       9.050247	        -0.0181	      -0.019753
       1.213775	       9.121209	      -0.018242	      -0.019895
       1.214775	        9.20404	      -0.018408	      -0.020061
       1.215775	       9.164649	      -0.018329	      -0.019982
       1.216775	       9.217799	      -0.018436	      -0.020088
       1.217775	       9.202211	      -0.018404	      -0.020057
       1.218775	       9.250716	      -0.018501	      -0.020154
       1.219775	       9.176381	      -0.018353	      -0.020006
       1.220775	       9.297546	      -0.018595	      -0.020248
       1.221775	       9.220537	      -0.018441	      -0.020094
       1.222775	       9.239598	      -0.018479	      -0.020132
       1.223775	       9.244522	      -0.018489	      -0.020142
       1.224775	       9.198196	      -0.018396	      -0.020049
       1.225775	       9.252918	      -0.018506	      -0.020159
       1.226775	        9.25196	      -0.018504	      -0.020157
       1.227775	       9.315741	      -0.018631	      -0.020284
       1.228775	       9.319531	      -0.018639	      -0.020292
       1.229775	       9.272406	      -0.018545	      -0.020198
       1.230775	       9.343751	      -0.018688	       -0.02034
       1.231775	       9.292666	      -0.018585	      -0.020238
       1.232775	       9.319887	       -0.01864	      -0.020293
       1.233775	       9.433894	      -0.018868	      -0.020521
       1.234775	        9.47046	      -0.018941	      -0.020594
       1.235775	       9.460026	       -0.01892	      -0.020573
       1.236775	       9.576339	      -0.019153	      -0.020805
       1.237775	         9.5317	      -0.019063	      -0.020716
       1.238775	       9.611546	      -0.019223	      -0.020876
       1.239775	       9.652372	      -0.019305	      -0.020958
       1.240775	       9.693604	      -0.019387	       -0.02104
       1.241775	       9.855613	      -0.019711	      -0.021364
       1.242775	       9.934008	      -0.019868	      -0.021521
       1.243775	       9.985717	      -0.019971	      -0.021624
       1.244775	      10.059741	      -0.020119	      -0.021772
       1.245775	       10.08516	       -0.02017	      -0.021823
       1.246775	      10.138135	      -0.020276	      -0.021929
        1.24775	      10.270945	      -0.020542	      -0.022195
       1.248775	      10.265359	      -0.020531	      -0.022184
        1.24975	      10.380691	      -0.020761	      -0.022414
        1.25075	      10.431147	      -0.020862	      -0.022515
        1.25175	      10.446083	      -0.020892	      -0.022545
       1.252775	       10.48944	      -0.020979	      -0.022632
        1.25375	      10.572254	      -0.021145	      -0.022797
        1.25475	      10.601146	      -0.021202	      -0.022855
        1.25575	      10.725741	      -0.021451	      -0.023104
        1.25675	      10.773721	      -0.021547	        -0.0232
        1.25775	      10.710427	      -0.021421	      -0.023074
        1.25875	      10.809667	      -0.021619	      -0.023272
        1.25975	      10.773688	      -0.021547	        -0.0232
        1.26075	      10.834407	      -0.021669	      -0.023322
        1.26175	      10.864926	       -0.02173	      -0.023383
       1.262775	       10.82617	      -0.021652	      -0.023305
        1.26375	      10.891244	      -0.021782	      -0.023435
       1.264775	       10.87249	      -0.021745	      -0.023398
       1.265775	      10.966155	      -0.021932	      -0.023585
       1.266775	      10.882853	      -0.021766	      -0.023419
       1.267775	      10.986322	      -0.021973	      -0.023625
       1.268775	      10.960683	      -0.021921	      -0.023574
        1.26975	      10.949504	      -0.021899	      -0.023552
       1.270775	       10.98642	      -0.021973	      -0.023626
       1.271775	      10.979097	      -0.021958	      -0.023611
       1.272775	      10.899646	      -0.021799	      -0.023452
       1.273775	      10.926051	      -0.021852	      -0.023505
       1.274775	      10.957928	      -0.021916	      -0.023569
       1.275775	      11.028868	      -0.022058	      -0.023711
       1.276775	      11.080687	      -0.022161	      -0.023814
       1.277775	      11.085841	      -0.022172	      -0.023824
       1.278775	      11.138307	      -0.022277	      -0.023929
       1.279775	       11.10609	      -0.022212	      -0.023865
       1.280775	       11.13949	      -0.022279	      -0.023932
       1.281775	      11.270427	      -0.022541	      -0.024194
       1.282775	      11.299757	        -0.0226	      -0.024252
       1.283775	      11.355504	      -0.022711	      -0.024364
       1.284775	      11.417302	      -0.022835	      -0.024487
       1.285775	      11.408446	      -0.022817	       -0.02447
       1.286775	      11.548551	      -0.023097	       -0.02475
       1.287775	      11.601948	      -0.023204	      -0.024857
       1.288775	      11.660022	       -0.02332	      -0.024973
       1.289775	      11.686187	      -0.023372	      -0.025025
       1.290775	      11.764247	      -0.023528	      -0.025181
       1.291775	      11.815026	       -0.02363	      -0.025283
       1.292775	      11.930676	      -0.023861	      -0.025514
       1.293775	      12.049612	      -0.024099	      -0.025752
       1.294775	      12.088664	      -0.024177	       -0.02583
       1.295775	      12.212004	      -0.024424	      -0.026077
       1.296775	      12.255881	      -0.024512	      -0.026165
       1.297775	      12.256725	      -0.024513	      -0.026166
        1.29875	      12.347158	      -0.024694	      -0.026347
       1.299775	      12.399739	      -0.024799	      -0.026452
        1.30075	       12.51334	      -0.025027	      -0.026679
       1.301775	      12.539576	      -0.025079	      -0.026732
        1.30275	      12.576673	      -0.025153	      -0.026806
       1.303775	      12.630847	      -0.025262	      -0.026915
        1.30475	      12.641068	      -0.025282	      -0.026935
        1.30575	      12.662889	      -0.025326	      -0.026979
        1.30675	      12.683444	      -0.025367	       -0.02702
        1.30775	      12.787384	      -0.025575	      -0.027228
        1.30875	      12.787286	      -0.025575	      -0.027227
        1.30975	      12.841931	      -0.025684	      -0.027337
       1.310775	      12.745484	      -0.025491	      -0.027144
        1.31175	      12.791202	      -0.025582	      -0.027235
        1.31275	      12.814447	      -0.025629	      -0.027282
        1.31375	      12.861731	      -0.025723	      -0.027376
        1.31475	      12.770405	      -0.025541	      -0.027194
       1.315775	      12.809517	      -0.025619	      -0.027272
       1.316775	      12.776758	      -0.025554	      -0.027206
       1.317775	      12.779273	      -0.025559	      -0.027211
        1.31875	      12.833633	      -0.025667	       -0.02732
       1.319775	       12.86826	      -0.025737	      -0.027389
       1.320775	      12.865899	      -0.025732	      -0.027385
       1.321775	      12.891264	      -0.025783	      -0.027435
       1.322775	      12.920035	       -0.02584	      -0.027493
       1.323775	      12.939802	       -0.02588	      -0.027532
       1.324775	      12.951151	      -0.025902	      -0.027555
       1.325775	      12.932507	      -0.025865	      -0.027518
       1.326775	      13.066768	      -0.026134	      -0.027786
       1.327775	      13.022496	      -0.026045	      -0.027698
       1.328775	      13.146395	      -0.026293	      -0.027946
       1.329775	        13.1573	      -0.026315	      -0.027967
       1.330775	      13.168528	      -0.026337	       -0.02799
       1.331775	      13.308053	      -0.026616	      -0.028269
       1.332775	      13.293358	      -0.026587	       -0.02824
       1.333775	      13.469832	       -0.02694	      -0.028592
       1.334775	      13.522418	      -0.027045	      -0.028698
       1.335775	      13.529171	      -0.027058	      -0.028711
       1.336775	      13.687538	      -0.027375	      -0.029028
       1.337775	      13.701137	      -0.027402	      -0.029055
        1.33875	       13.74749	      -0.027495	      -0.029148
       1.339775	      13.858058	      -0.027716	      -0.029369
       1.340775	      14.013532	      -0.028027	       -0.02968
        1.34175	       14.00255	      -0.028005	      -0.029658
       1.342775	      14.091187	      -0.028182	      -0.029835
       1.343775	      14.147985	      -0.028296	      -0.029949
       1.344775	      14.256816	      -0.028514	      -0.030166
       1.345775	      14.377812	      -0.028756	      -0.030408
       1.346775	      14.375742	      -0.028751	      -0.030404
       1.347775	      14.481774	      -0.028964	      -0.030616
        1.34875	      14.539169	      -0.029078	      -0.030731
        1.34975	      14.577164	      -0.029154	      -0.030807
       1.350775	      14.685721	      -0.029371	      -0.031024
       1.351775	      14.736971	      -0.029474	      -0.031127
        1.35275	      14.742464	      -0.029485	      -0.031138
        1.35375	      14.832777	      -0.029666	      -0.031318
        1.35475	      14.816055	      -0.029632	      -0.031285
        1.35575	      14.883276	      -0.029767	      -0.031419
       1.356775	      14.831123	      -0.029662	      -0.031315
        1.35775	      14.940282	      -0.029881	      -0.031533
        1.35875	      14.867929	      -0.029736	      -0.031389
        1.35975	      14.907633	      -0.029815	      -0.031468
        1.36075	      14.948104	      -0.029896	      -0.031549
        1.36175	      14.953827	      -0.029908	       -0.03156
        1.36275	      14.979548	      -0.029959	      -0.031612
       1.363775	      14.949977	        -0.0299	      -0.031553
       1.364775	      15.014065	      -0.030028	      -0.031681
        1.36575	      14.900606	      -0.029801	      -0.031454
       1.366775	      15.017609	      -0.030035	      -0.031688
       1.367775	      15.035497	      -0.030071	      -0.031724
