u:\PHYS 402\Lab 4 (D2)\SemiPlane_simulation.txt

DIFF1 GRAPHING PROGRAM: Fresdiff1.prj 

Current Date: 	10-27-2020
Current Time: 	11:41:32
Total Number of Data Points: 	10000

 Semi-Infinite Plane Diffraction Data  
 Wavelength (nm):	632.8
 Source-Obstacle Distance (m):	0.215
 Obstacle-Screen Distance (m):	1.0

X Position (cm)/	Relative Intensity
   -1.3355	  1.007922
    -1.335	  0.992909
   -1.3345	  1.003813
    -1.334	  1.000861
   -1.3335	  0.994831
    -1.333	  1.007727
   -1.3325	  0.992459
    -1.332	  1.004808
   -1.3315	  0.999633
    -1.331	  0.995864
   -1.3305	  1.007281
     -1.33	  0.992106
   -1.3295	  1.005899
    -1.329	  0.998135
   -1.3285	  0.997271
    -1.328	  1.006466
   -1.3275	  0.992004
    -1.327	  1.006945
   -1.3265	  0.996444
    -1.326	  0.999068
   -1.3255	   1.00517
    -1.325	  0.992332
   -1.3245	  1.007752
    -1.324	  0.994711
   -1.3235	  1.001202
    -1.323	  1.003321
   -1.3225	  0.993272
    -1.322	  1.008073
   -1.3215	  0.993172
    -1.321	  1.003517
   -1.3205	   1.00094
     -1.32	   0.99496
   -1.3195	  1.007647
    -1.319	  0.992148
   -1.3185	  1.005729
    -1.318	  0.998186
   -1.3175	   0.99742
    -1.317	  1.006255
   -1.3165	  0.992002
    -1.316	  1.007426
   -1.3155	  0.995398
    -1.315	   1.00049
   -1.3145	   1.00382
    -1.314	   0.99305
   -1.3135	  1.008126
    -1.313	  0.993102
   -1.3125	  1.003756
    -1.312	  1.000512
   -1.3115	  0.995433
    -1.311	  1.007388
   -1.3105	  0.991931
     -1.31	  1.006556
   -1.3095	  0.996838
    -1.309	  0.998961
   -1.3085	   1.00501
    -1.308	  0.992459
   -1.3075	  1.008077
    -1.307	  0.993637
   -1.3065	  1.002999
    -1.306	  1.001225
   -1.3055	  0.994947
    -1.305	  1.007597
   -1.3045	   0.99193
    -1.304	  1.006487
   -1.3035	  0.996849
    -1.303	  0.999064
   -1.3025	  1.004835
    -1.302	  0.992576
   -1.3015	  1.008173
    -1.301	  0.993218
   -1.3005	  1.003741
      -1.3	  1.000298
   -1.2995	  0.995808
    -1.299	    1.0071
   -1.2985	  0.991817
    -1.298	  1.007315
   -1.2975	  0.995405
    -1.297	  1.000826
   -1.2965	    1.0032
    -1.296	  0.993615
   -1.2955	    1.0081
    -1.295	  0.992179
   -1.2945	  1.005754
    -1.294	  0.997726
   -1.2935	  0.998332
    -1.293	  1.005278
   -1.2925	  0.992403
    -1.292	  1.008227
   -1.2915	   0.99309
    -1.291	  1.004088
   -1.2905	  0.999717
     -1.29	  0.996485
   -1.2895	  1.006583
    -1.289	  0.991882
   -1.2885	   1.00792
    -1.288	  0.994082
   -1.2875	  1.002692
    -1.287	  1.001178
   -1.2865	   0.99528
    -1.286	  1.007307
   -1.2855	  0.991735
    -1.285	  1.007533
   -1.2845	  0.994851
    -1.284	  1.001755
   -1.2835	  1.002062
    -1.283	  0.994621
   -1.2825	  1.007648
    -1.282	  0.991719
   -1.2815	  1.007294
    -1.281	  0.995231
   -1.2805	  1.001357
     -1.28	  1.002385
   -1.2795	   0.99442
    -1.279	  1.007733
   -1.2785	  0.991701
    -1.278	  1.007313
   -1.2775	  0.995153
    -1.277	   1.00152
   -1.2765	  1.002157
    -1.276	   0.99465
   -1.2755	  1.007591
    -1.275	  0.991663
   -1.2745	  1.007593
    -1.274	  0.994623
   -1.2735	  1.002242
    -1.273	  1.001362
   -1.2725	  0.995357
    -1.272	  1.007146
   -1.2715	  0.991707
    -1.271	  1.008026
   -1.2705	  0.993729
     -1.27	  1.003484
   -1.2695	  0.999973
    -1.269	   0.99664
   -1.2685	  1.006226
    -1.268	   0.99205
   -1.2675	  1.008385
    -1.267	  0.992667
   -1.2665	  1.005119
    -1.266	  0.998012
   -1.2655	  0.998603
    -1.265	  1.004611
   -1.2645	  0.993004
    -1.264	  1.008306
   -1.2635	  0.991795
    -1.263	  1.006858
   -1.2625	  0.995645
    -1.262	  1.001238
   -1.2615	  1.002133
    -1.261	  0.994905
   -1.2605	   1.00733
     -1.26	  0.991637
   -1.2595	  1.008187
    -1.259	  0.993298
   -1.2585	  1.004281
    -1.258	  0.998842
   -1.2575	   0.99794
    -1.257	  1.005034
   -1.2565	  0.992804
    -1.256	  1.008376
   -1.2555	  0.991723
    -1.255	  1.007063
   -1.2545	   0.99522
    -1.254	  1.001899
   -1.2535	   1.00131
    -1.253	  0.995742
   -1.2525	  1.006681
    -1.252	  0.991888
   -1.2515	  1.008507
    -1.251	  0.992316
   -1.2505	  1.005905
     -1.25	  0.996724
   -1.2495	  1.000294
    -1.249	  1.002789
   -1.2485	  0.994569
    -1.248	  1.007435
   -1.2475	  0.991587
    -1.247	  1.008391
   -1.2465	  0.992758
    -1.246	  1.005263
   -1.2455	  0.997433
    -1.245	  0.999633
   -1.2445	  1.003317
    -1.244	  0.994214
   -1.2435	  1.007624
    -1.243	  0.991523
   -1.2425	  1.008397
    -1.242	  0.992739
   -1.2415	  1.005357
    -1.241	  0.997231
   -1.2405	  0.999944
     -1.24	  1.002937
   -1.2395	  0.994593
    -1.239	  1.007337
   -1.2385	  0.991623
    -1.238	  1.008567
   -1.2375	  0.992249
    -1.237	  1.006173
   -1.2365	  0.996132
    -1.236	  1.001232
   -1.2355	  1.001597
    -1.235	  0.995822
   -1.2345	   1.00639
    -1.234	  0.992133
   -1.2335	  1.008611
    -1.233	  0.991587
   -1.2325	  1.007448
    -1.232	  0.994324
   -1.2315	  1.003425
    -1.231	  0.999223
   -1.2305	  0.998136
     -1.23	  1.004391
   -1.2295	   0.99358
    -1.229	  1.007912
   -1.2285	  0.991411
    -1.228	  1.008546
   -1.2275	  0.992351
    -1.227	  1.006137
   -1.2265	  0.995994
    -1.226	  1.001601
   -1.2255	  1.001009
    -1.225	  0.996552
   -1.2245	  1.005654
    -1.224	  0.992707
   -1.2235	  1.008383
    -1.223	   0.99131
   -1.2225	  1.008348
    -1.222	  0.992754
   -1.2215	  1.005631
    -1.221	  0.996506
   -1.2205	  1.001161
     -1.22	   1.00133
   -1.2195	  0.996368
    -1.219	  1.005717
   -1.2185	  0.992721
    -1.218	  1.008357
   -1.2175	  0.991275
    -1.217	  1.008517
   -1.2165	  0.992394
    -1.216	  1.006218
   -1.2155	  0.995689
    -1.215	   1.00218
   -1.2145	  1.000172
    -1.214	  0.997573
   -1.2135	  1.004579
    -1.213	  0.993668
   -1.2125	  1.007723
    -1.212	  0.991487
   -1.2115	   1.00881
    -1.211	  0.991549
   -1.2105	   1.00762
     -1.21	  0.993773
   -1.2095	  1.004521
    -1.209	  0.997538
   -1.2085	  1.000335
    -1.208	  1.001878
   -1.2075	  0.996109
    -1.207	  1.005736
   -1.2065	  0.992845
    -1.206	  1.008223
   -1.2055	  0.991268
    -1.205	  1.008813
   -1.2045	  0.991683
    -1.204	  1.007434
   -1.2035	  0.993934
    -1.203	  1.004449
   -1.2025	  0.997477
    -1.202	  1.000549
   -1.2015	  1.001522
    -1.201	  0.996575
   -1.2005	  1.005219
      -1.2	   0.99334
   -1.1995	  1.007836
    -1.199	  0.991462
   -1.1985	  1.008896
    -1.198	  0.991257
   -1.1975	   1.00825
    -1.197	  0.992708
   -1.1965	  1.006078
    -1.196	  0.995488
   -1.1955	  1.002829
    -1.195	   0.99905
   -1.1945	  0.999117
    -1.194	  1.002744
   -1.1935	  0.995602
    -1.193	  1.005934
   -1.1925	  0.992866
    -1.192	   1.00811
   -1.1915	   0.99133
    -1.191	  1.008958
   -1.1905	  0.991191
     -1.19	  1.008395
   -1.1895	  0.992419
    -1.189	  1.006563
   -1.1885	  0.994774
    -1.188	  1.003783
   -1.1875	  0.997867
    -1.187	  1.000496
   -1.1865	  1.001227
    -1.186	  0.997184
   -1.1855	  1.004379
    -1.185	  0.994297
   -1.1845	  1.006908
    -1.184	  0.992202
   -1.1835	  1.008511
    -1.183	  0.991131
   -1.1825	  1.009027
    -1.182	  0.991175
   -1.1815	  1.008438
    -1.181	  0.992278
   -1.1805	  1.006865
     -1.18	  0.994264
   -1.1795	  1.004533
    -1.179	  0.996869
   -1.1785	  1.001735
    -1.178	  0.999778
   -1.1775	  0.998795
    -1.177	   1.00267
   -1.1765	  0.996025
    -1.176	   1.00525
   -1.1755	  0.993696
    -1.175	  1.007278
   -1.1745	  0.992012
    -1.174	  1.008588
   -1.1735	  0.991097
    -1.173	  1.009096
   -1.1725	  0.990996
    -1.172	  1.008799
   -1.1715	  0.991674
    -1.171	  1.007765
   -1.1705	  0.993032
     -1.17	  1.006119
   -1.1695	  0.994925
    -1.169	  1.004025
   -1.1685	  0.997175
    -1.168	  1.001667
   -1.1675	  0.999593
    -1.167	  0.999234
   -1.1665	  1.001997
    -1.166	  0.996901
   -1.1655	  1.004221
    -1.165	   0.99482
   -1.1645	   1.00613
    -1.164	  0.993109
   -1.1635	  1.007621
    -1.163	  0.991853
   -1.1625	  1.008632
    -1.162	  0.991095
   -1.1615	  1.009134
    -1.161	  0.990847
   -1.1605	  1.009134
     -1.16	  0.991087
   -1.1595	  1.008665
    -1.159	   0.99177
   -1.1585	  1.007784
    -1.158	  0.992831
   -1.1575	  1.006563
    -1.157	  0.994192
   -1.1565	  1.005083
    -1.156	   0.99577
   -1.1555	  1.003429
    -1.155	  0.997481
   -1.1545	  1.001682
    -1.154	  0.999245
   -1.1535	  0.999919
    -1.153	   1.00099
   -1.1525	  0.998207
    -1.152	  1.002654
   -1.1515	  0.996604
    -1.151	  1.004186
   -1.1505	  0.995153
     -1.15	  1.005547
   -1.1495	  0.993889
    -1.149	   1.00671
   -1.1485	   0.99283
    -1.148	   1.00766
   -1.1475	   0.99199
    -1.147	  1.008392
   -1.1465	  0.991367
    -1.146	  1.008907
   -1.1455	  0.990958
    -1.145	  1.009215
   -1.1445	  0.990747
    -1.144	  1.009331
   -1.1435	   0.99072
    -1.143	  1.009276
   -1.1425	  0.990854
    -1.142	  1.009068
   -1.1415	  0.991128
    -1.141	  1.008733
   -1.1405	   0.99152
     -1.14	  1.008292
   -1.1395	  0.992005
    -1.139	  1.007767
   -1.1385	  0.992563
    -1.138	  1.007181
   -1.1375	  0.993173
    -1.137	  1.006553
   -1.1365	  0.993816
    -1.136	    1.0059
   -1.1355	  0.994475
    -1.135	  1.005237
   -1.1345	  0.995137
    -1.134	   1.00458
   -1.1335	  0.995788
    -1.133	  1.003937
   -1.1325	  0.996419
    -1.132	   1.00332
   -1.1315	  0.997021
    -1.131	  1.002736
   -1.1305	  0.997586
     -1.13	   1.00219
   -1.1295	  0.998111
    -1.129	  1.001688
   -1.1285	   0.99859
    -1.128	  1.001232
   -1.1275	  0.999022
    -1.127	  1.000826
   -1.1265	  0.999403
    -1.126	   1.00047
   -1.1255	  0.999733
    -1.125	  1.000166
   -1.1245	  1.000011
    -1.124	  0.999915
   -1.1235	  1.000236
    -1.123	  0.999716
   -1.1225	  1.000408
    -1.122	  0.999571
   -1.1215	  1.000527
    -1.121	  0.999478
   -1.1205	  1.000593
     -1.12	  0.999439
   -1.1195	  1.000606
    -1.119	  0.999453
   -1.1185	  1.000565
    -1.118	   0.99952
   -1.1175	  1.000471
    -1.117	  0.999641
   -1.1165	  1.000324
    -1.116	  0.999816
   -1.1155	  1.000122
    -1.115	  1.000044
   -1.1145	  0.999867
    -1.114	  1.000327
   -1.1135	  0.999557
    -1.113	  1.000664
   -1.1125	  0.999194
    -1.112	  1.001054
   -1.1115	  0.998778
    -1.111	  1.001496
   -1.1105	   0.99831
     -1.11	  1.001988
   -1.1095	  0.997794
    -1.109	  1.002528
   -1.1085	  0.997232
    -1.108	  1.003112
   -1.1075	  0.996628
    -1.107	  1.003734
   -1.1065	  0.995989
    -1.106	  1.004388
   -1.1055	  0.995322
    -1.105	  1.005065
   -1.1045	  0.994637
    -1.104	  1.005755
   -1.1035	  0.993946
    -1.103	  1.006445
   -1.1025	  0.993262
    -1.102	  1.007119
   -1.1015	  0.992602
    -1.101	   1.00776
   -1.1005	  0.991984
      -1.1	   1.00835
   -1.0995	  0.991429
    -1.099	  1.008865
   -1.0985	  0.990959
    -1.098	  1.009283
   -1.0975	  0.990599
    -1.097	   1.00958
   -1.0965	  0.990372
    -1.096	  1.009731
   -1.0955	  0.990303
    -1.095	  1.009713
   -1.0945	  0.990415
    -1.094	  1.009502
   -1.0935	  0.990729
    -1.093	  1.009081
   -1.0925	  0.991261
    -1.092	  1.008434
   -1.0915	  0.992024
    -1.091	  1.007555
   -1.0905	   0.99302
     -1.09	  1.006444
   -1.0895	  0.994244
    -1.089	  1.005111
   -1.0885	   0.99568
    -1.088	  1.003578
   -1.0875	  0.997302
    -1.087	  1.001879
   -1.0865	  0.999067
    -1.086	  1.000061
   -1.0855	  1.000923
    -1.085	  0.998184
   -1.0845	  1.002803
    -1.084	  0.996321
   -1.0835	  1.004629
    -1.083	  0.994552
   -1.0825	  1.006317
    -1.082	  0.992968
   -1.0815	  1.007774
    -1.081	   0.99166
   -1.0805	  1.008912
     -1.08	  0.990715
   -1.0795	  1.009644
    -1.079	  0.990213
   -1.0785	  1.009901
    -1.078	  0.990216
   -1.0775	  1.009629
    -1.077	  0.990762
   -1.0765	  1.008807
    -1.076	  0.991859
   -1.0755	  1.007442
    -1.075	   0.99348
   -1.0745	  1.005583
    -1.074	  0.995555
   -1.0735	  1.003318
    -1.073	  0.997976
   -1.0725	  1.000778
    -1.072	  1.000594
   -1.0715	  0.998127
    -1.071	  1.003231
   -1.0705	  0.995556
     -1.07	  1.005684
   -1.0695	  0.993273
    -1.069	  1.007747
   -1.0685	  0.991479
    -1.068	  1.009225
   -1.0675	  0.990358
    -1.067	  1.009955
   -1.0665	  0.990048
    -1.066	  1.009826
   -1.0655	  0.990625
    -1.065	  1.008801
   -1.0645	  0.992088
    -1.064	  1.006924
   -1.0635	  0.994344
    -1.063	  1.004335
   -1.0625	   0.99721
    -1.062	  1.001258
   -1.0615	  1.000422
    -1.061	  0.997994
   -1.0605	  1.003651
     -1.06	  0.994891
   -1.0595	  1.006538
    -1.059	  0.992309
   -1.0585	  1.008732
    -1.058	  0.990577
   -1.0575	  1.009938
    -1.057	  0.989948
   -1.0565	  1.009956
    -1.056	  0.990557
   -1.0555	  1.008725
    -1.055	  0.992385
   -1.0545	  1.006345
    -1.054	  0.995251
   -1.0535	   1.00308
    -1.053	  0.998812
   -1.0525	   0.99934
    -1.052	  1.002602
   -1.0515	  0.995637
    -1.051	  1.006081
   -1.0505	  0.992516
     -1.05	  1.008717
   -1.0495	  0.990476
    -1.049	   1.01007
   -1.0485	  0.989881
    -1.048	  1.009868
   -1.0475	  0.990889
    -1.047	  1.008076
   -1.0465	  0.993407
    -1.046	  1.004924
   -1.0455	  0.997073
    -1.045	  1.000892
   -1.0445	  1.001302
    -1.044	  0.996649
   -1.0435	  1.005367
    -1.043	  0.992952
   -1.0425	  1.008519
    -1.042	  0.990503
   -1.0415	  1.010134
    -1.041	  0.989817
   -1.0405	  1.009839
     -1.04	  0.991098
   -1.0395	  1.007617
    -1.039	  0.994167
   -1.0385	  1.003841
    -1.038	  0.998469
   -1.0375	  0.999229
    -1.037	  1.003153
   -1.0365	  0.994724
    -1.036	  1.007232
   -1.0355	  0.991303
    -1.035	  1.009791
   -1.0345	  0.989766
    -1.034	  1.010201
   -1.0335	  0.990527
    -1.033	  1.008291
   -1.0325	  0.993495
    -1.032	  1.004423
   -1.0315	  0.998045
    -1.031	  0.999456
   -1.0305	  1.003131
     -1.03	  0.994567
   -1.0295	  1.007511
    -1.029	  0.990983
   -1.0285	  1.010054
    -1.028	  0.989665
   -1.0275	  1.010039
    -1.027	  0.991035
   -1.0265	  1.007384
    -1.026	  0.994817
   -1.0255	  1.002716
    -1.025	  1.000061
   -1.0245	  0.997255
    -1.024	  1.005356
   -1.0235	  0.992509
    -1.023	    1.0092
   -1.0225	  0.989862
    -1.022	  1.010435
   -1.0215	  0.990156
    -1.021	  1.008611
   -1.0205	  0.993395
     -1.02	  1.004184
   -1.0195	  0.998686
    -1.019	  0.998432
   -1.0185	   1.00445
    -1.018	  0.993116
   -1.0175	   1.00888
    -1.017	  0.989949
   -1.0165	  1.010505
    -1.016	  0.990024
   -1.0155	  1.008709
    -1.015	  0.993415
   -1.0145	  1.003991
    -1.014	  0.999073
   -1.0135	  0.997874
    -1.013	  1.005117
   -1.0125	  0.992441
    -1.012	  1.009442
   -1.0115	  0.989633
    -1.011	  1.010455
   -1.0105	  0.990535
     -1.01	  1.007694
   -1.0095	  0.994922
    -1.009	  1.002074
   -1.0085	  1.001255
    -1.008	   0.99563
   -1.0075	  1.007185
    -1.007	  0.990804
   -1.0065	  1.010411
    -1.006	  0.989521
   -1.0055	  1.009595
    -1.005	  0.992384
   -1.0045	  1.004952
    -1.004	  0.998351
   -1.0035	  0.998267
    -1.003	   1.00506
   -1.0025	  0.992246
    -1.002	  1.009738
   -1.0015	  0.989434
    -1.001	  1.010353
   -1.0005	  0.991114
      -1.0	  1.006535
   -0.9995	  0.996672
    -0.999	  0.999839
   -0.9985	  1.003759
    -0.998	  0.993167
   -0.9975	   1.00924
    -0.997	   0.98953
   -0.9965	  1.010583
    -0.996	   0.99067
   -0.9955	  1.007065
    -0.995	  0.996174
   -0.9945	  1.000217
    -0.994	  1.003547
   -0.9935	   0.99322
    -0.993	  1.009296
   -0.9925	  0.989454
    -0.992	   1.01058
   -0.9915	  0.990846
    -0.991	  1.006658
   -0.9905	  0.996824
     -0.99	  0.999376
   -0.9895	  1.004472
    -0.989	  0.992366
   -0.9885	  1.009905
    -0.988	  0.989258
   -0.9875	  1.010241
    -0.987	  0.991772
   -0.9865	  1.005186
    -0.986	    0.9987
   -0.9855	  0.997328
    -0.985	    1.0064
   -0.9845	  0.990874
    -0.984	  1.010676
   -0.9835	  0.989415
    -0.983	  1.009076
   -0.9825	  0.993877
    -0.982	  1.002372
   -0.9815	  1.001861
    -0.981	  0.994279
   -0.9805	  1.008855
     -0.98	   0.98945
   -0.9795	  1.010762
    -0.979	  0.990788
   -0.9785	  1.006348
    -0.978	  0.997629
   -0.9775	  0.998119
    -0.977	  1.005969
   -0.9765	  0.990987
    -0.976	  1.010745
   -0.9755	  0.989358
    -0.975	  1.008929
   -0.9745	  0.994361
    -0.974	  1.001523
   -0.9735	  1.002977
    -0.973	  0.993114
   -0.9725	  1.009773
    -0.972	  0.989092
   -0.9715	  1.010312
    -0.971	  0.992165
   -0.9705	  1.004116
     -0.97	  1.000448
   -0.9695	  0.995163
    -0.969	  1.008511
   -0.9685	  0.989419
    -0.968	  1.010895
   -0.9675	  0.990856
    -0.967	  1.005855
   -0.9665	  0.998625
    -0.966	  0.996742
   -0.9655	  1.007428
    -0.965	  0.989874
   -0.9645	  1.011068
    -0.964	  0.990174
   -0.9635	  1.006845
    -0.963	  0.997563
   -0.9625	  0.997664
    -0.962	  1.006797
   -0.9615	  0.990154
    -0.961	  1.011111
   -0.9605	  0.989909
     -0.96	  1.007199
   -0.9595	  0.997248
    -0.959	  0.997858
   -0.9585	  1.006744
    -0.958	  0.990113
   -0.9575	  1.011154
    -0.957	  0.989968
   -0.9565	  1.006963
    -0.956	  0.997674
   -0.9555	  0.997305
    -0.955	   1.00729
   -0.9545	  0.989749
    -0.954	  1.011173
   -0.9535	  0.990398
    -0.953	  1.006088
   -0.9525	   0.99887
    -0.952	  0.996028
   -0.9515	  1.008347
    -0.951	  0.989209
   -0.9505	  1.010983
     -0.95	  0.991378
   -0.9495	  1.004449
    -0.949	  1.000858
   -0.9485	  0.994128
    -0.948	  1.009691
   -0.9475	  0.988806
    -0.947	  1.010253
   -0.9465	  0.993178
    -0.946	  1.001914
   -0.9455	  1.003578
    -0.945	  0.991869
   -0.9445	  1.010901
    -0.944	  0.989027
   -0.9435	  1.008546
    -0.943	  0.996061
   -0.9425	  0.998484
    -0.942	  1.006744
   -0.9415	  0.989776
    -0.941	  1.011328
   -0.9405	   0.99048
     -0.94	  1.005464
   -0.9395	   1.00009
    -0.939	  0.994479
   -0.9385	    1.0097
    -0.938	  0.988687
   -0.9375	  1.010169
    -0.937	  0.993707
   -0.9365	  1.000903
    -0.936	  1.004861
   -0.9355	  0.990741
    -0.935	  1.011369
   -0.9345	  0.989627
    -0.934	   1.00675
   -0.9335	  0.998803
    -0.933	  0.995426
   -0.9325	  1.009257
    -0.932	  0.988666
   -0.9315	   1.01046
    -0.931	  0.993394
   -0.9305	  1.001047
     -0.93	  1.004942
   -0.9295	  0.990541
    -0.929	  1.011478
   -0.9285	  0.989835
    -0.928	  1.006108
   -0.9275	  0.999815
    -0.927	  0.994313
   -0.9265	  1.010077
    -0.926	  0.988537
   -0.9255	  1.009666
    -0.925	  0.995066
   -0.9245	  0.998869
    -0.924	  1.007007
   -0.9235	  0.989285
    -0.923	  1.011387
   -0.9225	  0.991452
    -0.922	  1.003267
   -0.9215	  1.003138
    -0.921	  0.991508
   -0.9205	  1.011411
     -0.92	  0.989265
   -0.9195	   1.00689
    -0.919	  0.999213
   -0.9185	  0.994544
    -0.918	  1.010147
   -0.9175	  0.988442
    -0.917	   1.00947
   -0.9165	  0.995739
    -0.916	   0.99781
   -0.9155	   1.00809
    -0.915	  0.988705
   -0.9145	  1.011003
    -0.914	   0.99297
   -0.9135	  1.000886
    -0.913	  1.005691
   -0.9125	  0.989701
    -0.912	  1.011657
   -0.9115	  0.990963
    -0.911	  1.003531
   -0.9105	  1.003298
     -0.91	  0.991084
   -0.9095	  1.011674
    -0.909	  0.989638
   -0.9085	  1.005647
    -0.908	  1.001138
   -0.9075	  0.992572
    -0.907	  1.011303
   -0.9065	  0.988852
    -0.906	  1.007239
   -0.9055	  0.999339
    -0.905	  0.993956
   -0.9045	  1.010764
    -0.904	  0.988442
   -0.9035	  1.008367
    -0.903	  0.997953
   -0.9025	    0.9951
    -0.902	  1.010229
   -0.9015	   0.98826
    -0.901	   1.00911
   -0.9005	  0.996986
      -0.9	  0.995919
   -0.8995	  1.009819
    -0.899	  0.988189
   -0.8985	  1.009541
    -0.898	  0.996429
   -0.8975	  0.996369
    -0.897	  1.009613
   -0.8965	  0.988154
    -0.896	  1.009709
   -0.8955	  0.996271
    -0.895	  0.996428
   -0.8945	  1.009646
    -0.894	  0.988121
   -0.8935	  1.009631
    -0.893	   0.99651
   -0.8925	  0.996091
    -0.892	  1.009921
   -0.8915	  0.988099
    -0.891	  1.009292
   -0.8905	  0.997158
     -0.89	  0.995365
   -0.8895	  1.010401
    -0.889	  0.988144
   -0.8885	  1.008639
    -0.888	  0.998233
   -0.8875	  0.994282
    -0.887	  1.011009
   -0.8865	  0.988352
    -0.886	  1.007598
   -0.8855	  0.999751
    -0.885	  0.992904
   -0.8845	  1.011619
    -0.884	  0.988863
   -0.8835	   1.00608
    -0.883	  1.001702
   -0.8825	  0.991349
    -0.882	  1.012052
   -0.8815	  0.989843
    -0.881	  1.004009
   -0.8805	  1.004023
     -0.88	  0.989801
   -0.8795	  1.012074
    -0.879	  0.991466
   -0.8785	  1.001361
    -0.878	  1.006565
   -0.8775	  0.988528
    -0.877	  1.011417
   -0.8765	  0.993871
    -0.876	  0.998207
   -0.8755	  1.009061
    -0.875	  0.987878
   -0.8745	  1.009819
    -0.874	  0.997097
   -0.8735	  0.994771
    -0.873	  1.011114
   -0.8725	  0.988241
    -0.872	  1.007094
   -0.8715	  1.001013
    -0.871	  0.991462
   -0.8705	  1.012218
     -0.87	  0.989967
   -0.8695	  1.003238
    -0.869	  1.005242
   -0.8685	   0.98888
    -0.868	  1.011839
   -0.8675	  0.993246
    -0.867	  0.998538
   -0.8665	  1.009127
    -0.866	  0.987743
   -0.8655	  1.009566
    -0.865	  0.997938
   -0.8645	   0.99366
    -0.864	  1.011779
   -0.8635	  0.988717
    -0.863	  1.005325
   -0.8625	  1.003432
    -0.862	  0.989634
   -0.8615	  1.012256
    -0.861	  0.992149
   -0.8605	  0.999603
     -0.86	  1.008601
   -0.8595	  0.987683
    -0.859	  1.009888
   -0.8585	  0.997749
    -0.858	  0.993569
   -0.8575	   1.01195
    -0.857	  0.988842
   -0.8565	  1.004696
    -0.856	  1.004369
   -0.8555	  0.988964
    -0.855	  1.012054
   -0.8545	   0.99342
    -0.854	  0.997743
   -0.8535	  1.010054
    -0.853	  0.987625
   -0.8525	  1.008214
    -0.852	  1.000506
   -0.8515	   0.99116
    -0.851	  1.012551
   -0.8505	  0.990678
     -0.85	  1.001141
   -0.8495	  1.007821
    -0.849	   0.98762
   -0.8485	  1.010271
    -0.848	  0.997655
   -0.8475	  0.993234
    -0.847	  1.012272
   -0.8465	  0.989195
    -0.846	  1.003416
   -0.8455	  1.006049
    -0.845	   0.98801
   -0.8445	  1.011295
    -0.844	  0.995956
   -0.8435	  0.994606
    -0.843	  1.011909
   -0.8425	  0.988532
    -0.842	  1.004557
   -0.8415	  1.005142
    -0.841	  0.988253
   -0.8405	  1.011672
     -0.84	  0.995357
   -0.8395	  0.995014
    -0.839	  1.011847
   -0.8385	    0.9884
    -0.838	  1.004625
   -0.8375	  1.005252
    -0.837	  0.988112
   -0.8365	  1.011572
    -0.836	  0.995824
   -0.8355	  0.994386
    -0.835	  1.012177
   -0.8345	  0.988758
    -0.834	  1.003609
   -0.8335	  1.006383
    -0.833	  0.987644
   -0.8325	  1.010898
    -0.832	  0.997416
   -0.8315	  0.992792
    -0.831	  1.012696
   -0.8305	  0.989839
     -0.83	  1.001418
   -0.8295	  1.008374
    -0.829	  0.987208
   -0.8285	  1.009298
    -0.828	  1.000222
   -0.8275	  0.990514
    -0.827	  1.012877
   -0.8265	  0.992084
    -0.826	  0.998013
   -0.8255	  1.010778
    -0.825	  0.987496
   -0.8245	  1.006289
    -0.824	  1.004162
   -0.8235	   0.98821
    -0.823	  1.011881
   -0.8225	   0.99595
    -0.822	   0.99368
   -0.8215	  1.012691
    -0.821	  0.989453
   -0.8205	  1.001542
     -0.82	  1.008651
   -0.8195	  0.987045
    -0.819	  1.008737
   -0.8185	  1.001501
    -0.818	  0.989389
   -0.8175	  1.012715
    -0.817	  0.993938
   -0.8165	  0.995412
    -0.816	  1.012276
   -0.8155	  0.988559
    -0.815	  1.002894
   -0.8145	  1.007809
    -0.814	  0.986997
   -0.8135	  1.009344
    -0.813	  1.000958
   -0.8125	  0.989524
    -0.812	  1.012835
   -0.8115	  0.993943
    -0.811	  0.995144
   -0.8105	  1.012511
     -0.81	   0.98881
   -0.8095	  1.002065
    -0.809	  1.008695
   -0.8085	  0.986871
    -0.808	  1.008313
   -0.8075	   1.00263
    -0.807	  0.988439
   -0.8065	  1.012301
    -0.806	  0.996016
   -0.8055	  0.992893
    -0.805	  1.013185
   -0.8045	  0.990509
    -0.804	   0.99897
   -0.8035	  1.010962
    -0.803	  0.987314
   -0.8025	  1.005168
    -0.802	  1.006347
   -0.8015	  0.986979
    -0.801	  1.010133
   -0.8005	  1.000493
      -0.8	   0.98937
   -0.7995	  1.012929
    -0.799	  0.994678
   -0.7985	   0.99381
    -0.798	  1.013171
   -0.7975	  0.990012
    -0.797	  0.999309
   -0.7965	   1.01101
    -0.796	  0.987254
   -0.7955	  1.004806
    -0.795	  1.007012
   -0.7945	  0.986722
    -0.794	   1.00938
   -0.7935	  1.001986
    -0.793	   0.98832
   -0.7925	  1.012383
    -0.792	  0.996795
   -0.7915	  0.991623
    -0.791	  1.013506
   -0.7905	   0.99221
     -0.79	  0.996011
   -0.7895	   1.01276
    -0.789	    0.9888
   -0.7885	  1.000799
    -0.788	  1.010415
   -0.7875	  0.986892
    -0.787	  1.005352
   -0.7865	  1.006909
    -0.786	  0.986567
   -0.7855	  1.009163
    -0.785	  1.002757
   -0.7845	  0.987703
