u:\PHYS 402\Lab 4 (D2)\SingleSlitrun2_04mm_current.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
10:57:47
Total Number of Data Points:     
500
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
10
Stepper Motor Step Size (Steps): 
400
Stepper Motor Step Size (cm):    
0.01
 Start Date:  10-13-2020
 Start Time:  10:41:11

Xpos 	Iobs 	Vobs 	Robs 
       1.990025	      34.647976	      -0.069296	      -0.071116
            2.0	      35.278002	      -0.070556	      -0.072376
           2.01	      36.021821	      -0.072044	      -0.073863
       2.020025	      36.704214	      -0.073408	      -0.075228
       2.030025	      37.237233	      -0.074474	      -0.076294
       2.040025	      37.832479	      -0.075665	      -0.077485
           2.05	      38.556307	      -0.077113	      -0.078932
       2.060025	      39.100275	      -0.078201	       -0.08002
       2.070025	      39.629565	      -0.079259	      -0.081079
       2.080025	      40.323329	      -0.080647	      -0.082466
       2.090025	      40.941929	      -0.081884	      -0.083704
            2.1	      41.554477	      -0.083109	      -0.084929
           2.11	       42.17752	      -0.084355	      -0.086175
       2.120025	      42.821435	      -0.085643	      -0.087463
       2.130025	      43.233936	      -0.086468	      -0.088288
       2.140025	      44.017448	      -0.088035	      -0.089855
           2.15	      44.538626	      -0.089077	      -0.090897
       2.160025	       45.13344	      -0.090267	      -0.092087
       2.170025	      45.669461	      -0.091339	      -0.093159
       2.180025	      46.246364	      -0.092493	      -0.094313
       2.190025	      46.689734	      -0.093379	      -0.095199
            2.2	      47.472369	      -0.094945	      -0.096765
       2.210025	      47.989577	      -0.095979	      -0.097799
       2.220025	      48.438358	      -0.096877	      -0.098697
       2.230025	      48.872882	      -0.097746	      -0.099566
       2.240025	      49.506857	      -0.099014	      -0.100834
           2.25	      49.992116	      -0.099984	      -0.101804
       2.260025	       50.50458	      -0.101009	      -0.102829
       2.270025	      51.070765	      -0.102142	      -0.103961
       2.280025	      51.536815	      -0.103074	      -0.104893
       2.290025	      52.004531	      -0.104009	      -0.105829
            2.3	      52.685303	      -0.105371	       -0.10719
           2.31	      53.096286	      -0.106193	      -0.108012
       2.320025	      53.490406	      -0.106981	      -0.108801
       2.330025	       53.83924	      -0.107678	      -0.109498
       2.340025	      54.177794	      -0.108356	      -0.110175
           2.35	       54.82814	      -0.109656	      -0.111476
       2.360025	      55.225249	       -0.11045	       -0.11227
       2.370025	      55.517165	      -0.111034	      -0.112854
       2.380025	      55.793088	      -0.111586	      -0.113406
       2.390025	      56.173635	      -0.112347	      -0.114167
            2.4	      56.537367	      -0.113075	      -0.114895
       2.410025	      56.978562	      -0.113957	      -0.115777
       2.420025	      57.248389	      -0.114497	      -0.116317
       2.430025	      57.553115	      -0.115106	      -0.116926
       2.440025	      57.965315	      -0.115931	       -0.11775
           2.45	      58.408104	      -0.116816	      -0.118636
           2.46	      58.499633	      -0.116999	      -0.118819
       2.470025	      58.744434	      -0.117489	      -0.119309
       2.480025	      59.015159	       -0.11803	       -0.11985
       2.490025	      59.236605	      -0.118473	      -0.120293
            2.5	      59.393449	      -0.118787	      -0.120607
       2.510025	      59.648553	      -0.119297	      -0.121117
       2.520025	      59.934027	      -0.119868	      -0.121688
       2.530025	      60.061191	      -0.120122	      -0.121942
       2.540025	      60.330727	      -0.120661	      -0.122481
           2.55	      60.418854	      -0.120838	      -0.122657
           2.56	        60.6256	      -0.121251	      -0.123071
       2.570025	      60.591992	      -0.121184	      -0.123004
       2.580025	      60.550065	        -0.1211	       -0.12292
       2.590025	      60.765262	      -0.121531	       -0.12335
            2.6	      60.925715	      -0.121851	      -0.123671
           2.61	      60.845497	      -0.121691	      -0.123511
       2.620025	      60.841674	      -0.121683	      -0.123503
       2.630025	      60.835107	       -0.12167	       -0.12349
       2.640025	      60.810059	       -0.12162	       -0.12344
           2.65	      60.726166	      -0.121452	      -0.123272
       2.660025	      60.891494	      -0.121783	      -0.123603
       2.670025	      60.737487	      -0.121475	      -0.123295
       2.680025	      60.586772	      -0.121174	      -0.122993
       2.690025	      60.552381	      -0.121105	      -0.122925
            2.7	       60.38782	      -0.120776	      -0.122595
       2.710025	      60.363277	      -0.120727	      -0.122546
       2.720025	      60.153995	      -0.120308	      -0.122128
       2.730025	      59.997245	      -0.119994	      -0.121814
       2.740025	      59.779095	      -0.119558	      -0.121378
           2.75	      59.620619	      -0.119241	      -0.121061
           2.76	      59.360236	       -0.11872	       -0.12054
       2.770025	      59.147399	      -0.118295	      -0.120115
       2.780025	       58.52009	       -0.11704	       -0.11886
           2.79	      58.472006	      -0.116944	      -0.118764
            2.8	      58.296085	      -0.116592	      -0.118412
       2.810025	      57.901807	      -0.115804	      -0.117623
       2.820025	      57.553345	      -0.115107	      -0.116926
       2.830025	      57.190758	      -0.114382	      -0.116201
       2.840025	      56.886656	      -0.113773	      -0.115593
           2.85	       56.54573	      -0.113091	      -0.114911
       2.860025	       56.10431	      -0.112209	      -0.114028
       2.870025	      55.547788	      -0.111096	      -0.112915
       2.880025	      55.163845	      -0.110328	      -0.112147
       2.890025	      54.691298	      -0.109383	      -0.111202
            2.9	      54.299688	      -0.108599	      -0.110419
           2.91	      53.794382	      -0.107589	      -0.109409
       2.920025	      53.332751	      -0.106666	      -0.108485
       2.930025	      52.866865	      -0.105734	      -0.107554
       2.940025	      52.406023	      -0.104812	      -0.106632
           2.95	      51.805376	      -0.103611	      -0.105431
       2.960025	      51.301824	      -0.102604	      -0.104423
       2.970025	      50.616681	      -0.101233	      -0.103053
       2.980025	      50.040266	      -0.100081	        -0.1019
       2.990025	       49.50758	      -0.099015	      -0.100835
            3.0	      48.915818	      -0.097832	      -0.099651
           3.01	      48.307849	      -0.096616	      -0.098435
       3.020025	      47.756349	      -0.095513	      -0.097332
       3.030025	      47.242406	      -0.094485	      -0.096305
       3.040025	      46.252405	      -0.092505	      -0.094325
           3.05	      45.519004	      -0.091038	      -0.092858
       3.060025	       45.01573	      -0.090031	      -0.091851
       3.070025	      43.736405	      -0.087473	      -0.089293
       3.080025	      42.960593	      -0.085921	      -0.087741
       3.090025	      42.745002	       -0.08549	       -0.08731
            3.1	      42.366722	      -0.084733	      -0.086553
           3.11	      41.929268	      -0.083859	      -0.085678
       3.120025	      41.262638	      -0.082525	      -0.084345
       3.130025	          40.42	       -0.08084	       -0.08266
       3.140025	      39.819036	      -0.079638	      -0.081458
           3.15	      39.138457	      -0.078277	      -0.080097
       3.160025	      38.464285	      -0.076929	      -0.078748
       3.170025	      37.730834	      -0.075462	      -0.077281
       3.180025	      36.960911	      -0.073922	      -0.075742
       3.190025	      36.165169	       -0.07233	       -0.07415
            3.2	      35.465079	       -0.07093	       -0.07275
           3.21	      34.775188	       -0.06955	       -0.07137
       3.220025	      34.102441	      -0.068205	      -0.070025
       3.230025	      33.410233	       -0.06682	       -0.06864
       3.240025	      32.612267	      -0.065225	      -0.067044
           3.25	      31.913207	      -0.063826	      -0.065646
           3.26	      31.164031	      -0.062328	      -0.064148
       3.270025	      30.498853	      -0.060998	      -0.062817
       3.280025	      29.674635	      -0.059349	      -0.061169
       3.290025	       28.99687	      -0.057994	      -0.059814
            3.3	       28.12648	      -0.056253	      -0.058073
       3.310025	      27.440324	      -0.054881	        -0.0567
       3.320025	      26.748801	      -0.053498	      -0.055317
       3.330025	      25.991032	      -0.051982	      -0.053802
       3.340025	      25.421633	      -0.050843	      -0.052663
           3.35	      24.682902	      -0.049366	      -0.051186
           3.36	       23.94278	      -0.047886	      -0.049705
       3.370025	      23.293037	      -0.046586	      -0.048406
       3.380025	       22.51969	      -0.045039	      -0.046859
       3.390025	      21.924285	      -0.043849	      -0.045668
            3.4	       21.22998	       -0.04246	       -0.04428
       3.410025	      20.579848	       -0.04116	      -0.042979
       3.420025	      19.915694	      -0.039831	      -0.041651
       3.430025	      19.245137	       -0.03849	       -0.04031
       3.440025	      18.469786	       -0.03694	      -0.038759
           3.45	      17.868077	      -0.035736	      -0.037556
           3.46	      17.228319	      -0.034457	      -0.036276
       3.470025	      16.702183	      -0.033404	      -0.035224
       3.480025	      15.956847	      -0.031914	      -0.033733
       3.490025	      15.368245	      -0.030736	      -0.032556
            3.5	      14.822233	      -0.029644	      -0.031464
       3.510025	      14.195943	      -0.028392	      -0.030212
       3.520025	      13.470117	       -0.02694	       -0.02876
       3.530025	      12.947657	      -0.025895	      -0.027715
       3.540025	      12.454751	       -0.02491	      -0.026729
           3.55	      11.878517	      -0.023757	      -0.025577
           3.56	      11.349605	      -0.022699	      -0.024519
       3.570025	      10.782769	      -0.021566	      -0.023385
       3.580025	      10.299284	      -0.020599	      -0.022418
       3.590025	        9.77626	      -0.019553	      -0.021372
       3.600025	       9.261293	      -0.018523	      -0.020342
           3.61	       8.857419	      -0.017715	      -0.019535
       3.620025	       8.380677	      -0.016761	      -0.018581
       3.630025	       7.984005	      -0.015968	      -0.017788
       3.640025	       7.559652	      -0.015119	      -0.016939
           3.65	       7.120039	       -0.01424	       -0.01606
           3.66	       6.703973	      -0.013408	      -0.015228
       3.670025	       6.228917	      -0.012458	      -0.014278
       3.680025	       5.808787	      -0.011618	      -0.013437
       3.690025	       5.445011	       -0.01089	       -0.01271
            3.7	       4.869171	      -0.009738	      -0.011558
           3.71	       4.670876	      -0.009342	      -0.011162
       3.720025	       4.465028	       -0.00893	       -0.01075
       3.730025	       4.040275	      -0.008081	        -0.0099
       3.740025	       3.767436	      -0.007535	      -0.009355
           3.75	       3.439498	      -0.006879	      -0.008699
           3.76	       3.259759	       -0.00652	      -0.008339
       3.770025	       2.929449	      -0.005859	      -0.007679
       3.780025	       2.675555	      -0.005351	      -0.007171
       3.790025	       2.410242	       -0.00482	       -0.00664
       3.800025	       2.172123	      -0.004344	      -0.006164
           3.81	       1.996767	      -0.003994	      -0.005813
       3.820025	       1.747096	      -0.003494	      -0.005314
       3.830025	       1.569938	       -0.00314	       -0.00496
       3.840025	       1.457043	      -0.002914	      -0.004734
           3.85	       1.292624	      -0.002585	      -0.004405
       3.860025	       1.068154	      -0.002136	      -0.003956
       3.870025	       0.992317	      -0.001985	      -0.003804
       3.880025	       0.781009	      -0.001562	      -0.003382
       3.890025	       0.716138	      -0.001432	      -0.003252
            3.9	       0.598948	      -0.001198	      -0.003018
       3.910025	       0.451405	      -0.000903	      -0.002723
       3.920025	       0.398364	      -0.000797	      -0.002617
       3.930025	       0.303462	      -0.000607	      -0.002427
       3.940025	       0.184295	      -0.000369	      -0.002188
           3.95	       0.181305	      -0.000363	      -0.002182
           3.96	       0.136759	      -0.000274	      -0.002093
       3.970025	       0.088346	      -0.000177	      -0.001996
       3.980025	       0.043817	      -0.000088	      -0.001907
       3.990025	       0.058348	      -0.000117	      -0.001936
            4.0	       0.051376	       0.000103	      -0.001717
       4.010025	       0.065014	        0.00013	       -0.00169
       4.020025	       0.059695	       0.000119	        -0.0017
       4.030025	       0.023349	       0.000047	      -0.001773
       4.040025	       0.042656	      -0.000085	      -0.001905
           4.05	       0.052225	      -0.000104	      -0.001924
       4.060025	       0.079506	      -0.000159	      -0.001979
       4.070025	       0.001802	      -0.000004	      -0.001823
       4.080025	       0.231322	      -0.000463	      -0.002282
       4.090025	       0.101744	      -0.000203	      -0.002023
            4.1	       0.112205	      -0.000224	      -0.002044
       4.110025	       0.133736	      -0.000267	      -0.002087
       4.120025	       0.321114	      -0.000642	      -0.002462
       4.130025	       0.342026	      -0.000684	      -0.002504
       4.140025	       0.471446	      -0.000943	      -0.002763
           4.15	       0.451706	      -0.000903	      -0.002723
           4.16	       0.572647	      -0.001145	      -0.002965
       4.170025	       0.605817	      -0.001212	      -0.003031
       4.180025	       0.755359	      -0.001511	      -0.003331
       4.190025	        0.85345	      -0.001707	      -0.003527
       4.200025	       0.902678	      -0.001805	      -0.003625
       4.210025	       1.016904	      -0.002034	      -0.003854
       4.220025	       1.030904	      -0.002062	      -0.003882
       4.230025	       1.103268	      -0.002207	      -0.004026
       4.240025	       1.211562	      -0.002423	      -0.004243
           4.25	       1.352265	      -0.002705	      -0.004524
       4.260025	       1.402611	      -0.002805	      -0.004625
       4.270025	        1.48881	      -0.002978	      -0.004797
       4.280025	       1.555725	      -0.003111	      -0.004931
       4.290025	       1.705475	      -0.003411	      -0.005231
            4.3	       1.740902	      -0.003482	      -0.005302
       4.310025	       1.847317	      -0.003695	      -0.005514
           4.32	       1.981075	      -0.003962	      -0.005782
       4.330025	       1.989252	      -0.003979	      -0.005798
       4.340025	       2.143921	      -0.004288	      -0.006108
           4.35	       2.189173	      -0.004378	      -0.006198
       4.360025	       2.319294	      -0.004639	      -0.006458
       4.370025	       2.329186	      -0.004658	      -0.006478
       4.380025	         2.4935	      -0.004987	      -0.006807
       4.390025	       2.582318	      -0.005165	      -0.006984
       4.400025	       2.651976	      -0.005304	      -0.007124
       4.410025	       2.704864	       -0.00541	       -0.00723
       4.420025	        2.69007	       -0.00538	        -0.0072
       4.430025	       2.785361	      -0.005571	      -0.007391
       4.440025	       2.930374	      -0.005861	      -0.007681
       4.450025	       2.994057	      -0.005988	      -0.007808
           4.46	       2.994654	      -0.005989	      -0.007809
       4.470025	        3.03983	       -0.00608	      -0.007899
       4.480025	       3.082059	      -0.006164	      -0.007984
       4.490025	       3.137553	      -0.006275	      -0.008095
            4.5	       3.200162	        -0.0064	       -0.00822
       4.510025	       3.267482	      -0.006535	      -0.008355
       4.520025	       3.333739	      -0.006667	      -0.008487
       4.530025	       3.411564	      -0.006823	      -0.008643
       4.540025	       3.419161	      -0.006838	      -0.008658
           4.55	       3.464999	       -0.00693	       -0.00875
       4.560025	       3.442526	      -0.006885	      -0.008705
       4.570025	       3.515761	      -0.007032	      -0.008851
       4.580025	       3.591894	      -0.007184	      -0.009004
       4.590025	       3.533343	      -0.007067	      -0.008886
            4.6	       3.604864	       -0.00721	       -0.00903
       4.610025	       3.644951	       -0.00729	       -0.00911
       4.620025	       3.633515	      -0.007267	      -0.009087
       4.630025	       3.670162	       -0.00734	       -0.00916
       4.640025	       3.639534	      -0.007279	      -0.009099
           4.65	       3.722962	      -0.007446	      -0.009266
       4.660025	       3.778823	      -0.007558	      -0.009377
       4.670025	         3.6314	      -0.007263	      -0.009083
       4.680025	       3.758585	      -0.007517	      -0.009337
       4.690025	       3.627254	      -0.007255	      -0.009074
            4.7	       3.796115	      -0.007592	      -0.009412
           4.71	        3.63346	      -0.007267	      -0.009087
       4.720025	       3.706985	      -0.007414	      -0.009234
       4.730025	       3.693325	      -0.007387	      -0.009206
       4.740025	       3.651781	      -0.007304	      -0.009123
           4.75	        3.74664	      -0.007493	      -0.009313
           4.76	       3.507765	      -0.007016	      -0.008835
       4.770025	       3.639989	       -0.00728	        -0.0091
       4.780025	       3.649311	      -0.007299	      -0.009118
       4.790025	       3.324362	      -0.006649	      -0.008469
            4.8	       3.575785	      -0.007152	      -0.008971
           4.81	       3.485544	      -0.006971	      -0.008791
